title,company,location,link,description,searched_for,experience_level_filter,days_back,scraped_at
Curriculum Developer Intern (AI & Coding),Codingal,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/curriculum-developer-intern-ai-coding-at-codingal-4308885635?position=16&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=a2aQm%2Fhhjg5n7XWpW5T7Vg%3D%3D,"Codingal (www.codingal.com) is the global leader in online AI & coding education for kids and teens. We offer live, interactive classes led by expert Computer Science instructors, empowering students to build apps, games, websites, and AI-powered projects.Our mission is to help kids fall in love with coding and prepare them to become future-ready creators, entrepreneurs, engineers, and scientists. With a curriculum accredited by STEM.org and aligned with the K–12 Computer Science Framework, we offer personalized learning through 1:1 and small-group classes.As AI reshapes the world, Codingal integrates real-world AI tools like ChatGPT, machine learning, and data science into the learning journey, helping kids not just use AI but build with it.Trusted by over 1 million students worldwide and backed by Y Combinator, Rebright Partners, and top angel investors, Codingal is rated 4.9/5 by students and has an NPS of 86, making it the most loved platform for coding and AI education.Position OverviewWe’re seeking a detail-oriented Curriculum Developer Intern (AI & Coding) to refine and enhance our AI & coding courses. You’ll work on improving lesson plans, assignments, quizzes, and coding activities to ensure they’re student-friendly, teacher-ready, and aligned with the latest AI developments.Key ResponsibilitiesRedesign existing course content (lesson plans, code examples, quizzes, projects) to simplify complex concepts.Break down AI and coding topics into step-by-step, age-appropriate instructions.Develop AI-focused learning modules (e.g., generative AI, machine learning, natural language processing, computer vision) tailored for K–12 learners.Create real-world projects where students build apps, games, or solutions leveraging AI tools (ChatGPT, Hugging Face, scikit-learn, etc.).Collaborate with teachers to ensure content is easy to teach and aligned with student learning curves.Identify and address gaps where students might struggle (e.g., debugging, syntax errors, conceptual misunderstandings).Review and update content to reflect the latest trends in AI, coding, and educational best practices.QualificationsPursuing or completed a degree in Computer Science, AI/ML, Data Science, or a related field.Strong grasp of Python, Data Science, and Flask.Working knowledge of AI/ML concepts such as supervised & unsupervised learning, neural networks, LLMs, or prompt engineering.Familiarity with AI frameworks/libraries (e.g., TensorFlow, PyTorch, scikit-learn, Hugging Face Transformers, OpenAI/Anthropic APIs).Ability to explain AI and coding concepts clearly to younger learners (prior teaching or mentoring experience is a plus).Obsessive attention to detail (e.g., catching errors in code examples, instructions, or flow).Familiarity with instructional design principles or curriculum development.Excellent written communication and collaboration skills.Good To HavePortfolio of past curriculum design work (e.g., lesson plans, coding tutorials, AI project demos).Experience experimenting with generative AI tools (ChatGPT, Claude, MidJourney, etc.) and adapting them for learning contexts.Understanding of K–12 learning psychology.PerksFirst-hand experience in scaling an international education business.Opportunity to impact thousands of students globally.Mentorship from senior curriculum developers and educators.A chance to convert into a full-time role based on performance.Free lunch + dinner.Education: Bachelor’s degreeStipend: INR 20,000–25,000/monthDuration: 6 MonthsLocation: HSR Layout, Bangalore, India (in-person only, no remote option)You get to work with a young & smart team, including directly with the founders, who are on a mission to inspire school kids to fall in love with coding & AI. Join us on an exciting journey to provide AI & coding education to every K-12 student and prepare them for the future.Apply now!
        


        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:14:13
Software Engineer Intern,Readyly,India,https://in.linkedin.com/jobs/view/software-engineer-intern-at-readyly-4310323966?position=17&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=RFawiInsnQ2qvA1Jx29Big%3D%3D,"About the Role We are looking for a passionate and motivated Software Engineer Intern to join our engineering team. The ideal candidate will help build high-quality, scalable, and testable applications while gaining hands-on experience with modern technologies and cloud platforms.ResponsibilitiesDevelop high-quality, maintainable software and web applications.Design, implement, and test scalable features.Analyze and enhance existing software systems for performance and reliability.Collaborate with cross-functional teams to define, design, and ship new features.Identify, troubleshoot, and resolve software defects efficiently.QualificationsBachelor’s degree (or pursuing) in Computer Science, Information Technology, or a related field.Strong understanding of data structures, algorithms, and software design principles.Hands-on experience in one or more of the following:React.js, Node.js, PythonAWS Lambda and serverless architecturesAWS Certification is a plus.Stipend and Work Hours₹25,000 per month﻿Duration: 6 months20 hours per week (part-time)Exceptional interns may be offered a full-time Software Development Engineer (SDE) role upon successful completion of the internship, with a competitive annual salary package.



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:14:23
Artificial Intelligence Intern,Zetheta Algorithms Private Limited,India,https://in.linkedin.com/jobs/view/artificial-intelligence-intern-at-zetheta-algorithms-private-limited-4311239735?position=18&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=Tv0U%2B8Wt3nuQNSK0oCiG%2Fw%3D%3D,"About the CompanyZeTheta Algorithms Private Limited (www.zetheta.com) is a FinTech start-up which has been recently set up and is developing innovative AI tools.https://www.instagram.com/zetheta.official/About the RoleWe are seeking a talented and motivated student intern to develop AI models from scratch within a 2 month timeframe. This is an extraordinary opportunity for a self-driven, technically skilled student to build a complete enterprise-grade system that incorporates cutting-edge AI technologies including deep learning.ResponsibilitiesDesign and implement the complete AI Models following provided specificationsDevelop both frontend and backend components of the platformCreate and integrate AI modulesDesign and optimize database schema and queriesEnsure system security, especially for sensitive identity verification dataDeploy the solution using zero-cost cloud servicesDocument code, APIs, and system architectureComplete the entire project within the 2 month timelineQualificationsNo experience required. Preferably, a student who is currently pursuing or fresh graduate who has recently completed a degree in Computer Science, AI/ML, or related field.Required Skills (permitted to use all LLMs)Strong programming skills in Python and JavaScriptUnderstanding of React.js for frontend development and Node.js for backendKnowledge of FastAPI or similar Python web frameworksFamiliarity with database design and SQL (particularly PostgreSQL with Supabase)Deployment on AWS with CD/ CI Pipelines and Manual Environment in EC2 instance, S3Understanding of basic machine learning conceptsSelf-motivated with ability to work independentlyPreferred Skills (permitted to use all LLMs)Sound knowledge of AI/ML libraries (TensorFlow, Keras, HuggingFace Transformers)Familiarity with computer vision techniques using OpenCVKnowledge of natural language processing conceptsSound knowledge of facial recognition or emotion detection systemsUnderstanding of identity verification methodologiesDocker containerization experiencePrior work with cloud deployment (AWS)Who Should Apply?Student or fresh graduate from any academic discipline.Strong analytical and problem-solving skills.Basic knowledge of Microsoft Office.Willingness to self-learn and work in a fast-paced environment.Internship DetailsDuration: Self paced, options for 1,2,3,4 or 6 months.Type: Unpaid



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:14:32
SDE Intern (Frontend),UniCult,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/sde-intern-frontend-at-unicult-4309753963?position=19&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=8cSCT6OgM0GUTExO3T97xg%3D%3D,"Software Development Engineer Intern - Frontend FocusLocation: Bangalore (In-office / Hybrid)Duration: 3-6 MonthsStipend: INR 50,000 per month (Fixed) + Performance IncentivesOpportunity: Potential for full-time conversion based on performance.About UniCult:UniCult is at the forefront of empowering top creators and info-led businesses. We specialize in building custom Learning Management System (LMS) platforms with a heavy emphasis on conversion-centric design with AI Agents.Our mission is to help these businesses significantly increase backend sales for their main products, which often operate at an enterprise scale or are high-ticket offerings. We're proud to process over $1M/month in transaction volume across our clients and are experiencing rapid 50% month-over-month growth. Join a team that's redefining digital education and e-commerce for leading industry voices.The Opportunity:Are you a highly driven, intellectually curious developer with a passion for building exceptional user experiences and a hunger to make a tangible impact? UniCult is seeking a talented Software Development Engineer (SDE) Intern with a strong Frontend Focus to join our dynamic and fast-growing team. While this role offers exposure to full-stack development, your primary responsibility will be on the frontend, crafting intuitive, beautiful, and highly performant UIs that drive conversions. This isn't just an internship; it's a chance to build foundational products and features that directly contribute to our clients' success and our explosive growth, with a clear path to a full-time role for top performers.What You'll Be Doing:Crafting Cutting-Edge UIs: Design and implement robust, pixel-perfect React components and user interfaces for our LMS platform and course interface templates. You'll be instrumental in enhancing the overall UI/UX, ensuring a seamless and engaging learning journey for millions of users.Bringing Designs to Life: Work closely with our design team to translate complex wireframes and prototypes into interactive, animated, and visually stunning frontend experiences, with an eye towards modern design tools and efficient implementation.Conversion-Driven Development: Apply foundational Conversion Rate Optimization (CRO) principles to your development process, understanding how UI choices impact user behavior and ultimately drive upsells and conversions.Integrating with Powerful Backends: Develop frontend features that seamlessly interact with our FastAPI-powered backend, including applications leveraging Retrieval-Augmented Generation (RAG) paradigms.Improving Core Platform: Contribute to architectural decisions and best practices for frontend development, ensuring scalability, maintainability, and optimal performance.Innovate & Iterate: Actively participate in brainstorming sessions, code reviews, and contribute to a culture of continuous improvement and rapid iteration.What We're Looking For:We're seeking the top 1% of emerging talent – individuals who are not just skilled, but possess an intrinsic drive for excellence.Exceptional React.js Skills: Proven experience with React, including a strong understanding of its ecosystem, state management, and component-based architecture.Frontend Mastery: Solid grasp of HTML5, CSS3, and JavaScript (ES6+). Experience with modern styling approaches (e.g., Styled Components, Tailwind CSS, Sass).UX/UI Acumen: A keen eye for design, user experience, and a commitment to building interfaces that are both aesthetically pleasing and highly functional. Familiarity with interactive prototyping tools or animation libraries is a plus.Backend Awareness: Basic understanding of API interactions and experience consuming RESTful APIs. Exposure to or a strong interest in learning about FastAPI and RAG applications is highly valued.CRO Mindset: An understanding of basic Conversion Rate Optimization principles and how design and development choices influence user conversion funnels.Intellectual Curiosity & Problem Solving: Demonstrated ability to quickly grasp new concepts, solve complex technical challenges, and continuously learn and adapt.High Agency & Ownership: A proactive, self-starting attitude. You don't wait to be told what to do; you identify problems and opportunities and take initiative.Work Ethic: Resilient, dedicated, and committed to delivering high-quality results in a fast-paced environment.Collaboration: Eager to collaborate effectively within a cross-functional team, sharing knowledge and contributing to a positive team environment.Why Join UniCult?Direct Impact: Your work will directly influence the success of top creators and info-businesses, with visible results on transaction volumes and conversions.Rapid Growth Environment: Thrive in a company experiencing exponential growth, offering unparalleled learning opportunities and career acceleration.Competitive Compensation: A strong monthly stipend of INR 50,000 plus performance incentives, recognizing your immediate value and future potential.Clear Career Path: Opportunity for full-time conversion based on your performance and contributions during the internship.Culture of Excellence: Work in a collaborative, autonomous, and high-ownership environment where your contributions are recognized and celebrated.Cutting-Edge Tech: Get hands-on with modern frontend frameworks and engage with exciting backend technologies like FastAPI and RAG applications.To Stand Out:If you are particularly interested in this role and want to make your application shine, please email us directly at team@unicult.club with the subject ""SDE Intern - Frontend Focus Application: [Your Name]"" and tell us why we should hire you – be creative!If you're ready to tackle challenging problems, build impactful products, and grow with a company that's making waves in the creator economy, we want to hear from you!



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:14:41
Software Trainee Engineer,Essor Talents Consultancy,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/software-trainee-engineer-at-essor-talents-consultancy-4309115431?position=20&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=Iu5%2FSgRU61RHrZdN6EKWLA%3D%3D,"Job Title: Software Trainee EngineerJob ID: RF513Work Location: BengaluruWork Mode: RemoteExperience Required: FresherSalary Offered: ₹2.5 LPAWorking Days: 5 DaysAbout the RoleWe are seeking enthusiastic and motivated Software Trainee Engineers who are eager to start their careers in software development. This opportunity is ideal for recent graduates who possess a strong foundation in computer science, solid technical knowledge, and a keen interest in learning modern technologies and industry practices.Key ResponsibilitiesAssist in the design, development, and testing of software applications.Collaborate with senior developers and project teams to build efficient, scalable solutions.Write clean, maintainable, and well-documented code.Participate in debugging, code reviews, and troubleshooting technical issues.Continuously learn and adapt to new tools, frameworks, and technologies.RequirementsBE/BTech in Computer Science, Information Technology, or related discipline.Strong understanding of HTML, CSS, Python, and Java.Internship or academic project experience in software development (preferred).Good analytical, problem-solving, and communication skills.Eagerness to learn and work collaboratively in a fast-paced environment.What We OfferOpportunity to gain real-world experience in modern software engineering.Supportive and collaborative work environment.Mentorship from experienced developers.Exposure to live projects and scalable applications.



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:14:48
Software Developer Internship in Chennai,ROOVEL SOLUTIONS PRIVATE LIMITED,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/software-developer-internship-in-chennai-at-roovel-solutions-private-limited-4311757004?position=21&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=cNsiPEP6HZ1rX751tdbGBw%3D%3D,"Selected Intern's Day-to-day Responsibilities Include Assisting in designing, coding, testing, and deploying web applications Collaborating with senior developers to solve technical challengesAbout Company: Power Clean cleaning and degreasing chemicals are biodegradable cleaners and degreasers that are manufactured in India by Roovel Solutions Private Limited, with technical know-how from the USA.
        


        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:14:54
Artificial Intelligence Engineer (Inetrn),Corporate Website Solutions,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/artificial-intelligence-engineer-inetrn-at-corporate-website-solutions-4311249933?position=22&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=YmDNtbqcgDFUBEZNYb%2BviQ%3D%3D,"About The JobWe are looking for a passionate and driven AI Intern to join our dynamic team. As an intern, you will have the opportunity to work on real-world projects, develop AI models, and collaborate with experienced professionals in the field. This internship is designed to provide hands-on experience in AI and machine learning, offering you the chance to contribute to impactful projects while enhancing your skills.Job DescriptionAs an AI Intern, you will work alongside experienced data scientists and AI engineers to explore, develop, and optimize machine learning and AI algorithms. This is an exciting opportunity to gain hands-on experience with advanced AI systems, contribute to impactful projects, and grow in a fast-paced, collaborative environment.ResponsibilitiesAssist in the development and implementation of AI and machine learning models.Conduct research on AI algorithms, models, and techniques to improve system performance.Collaborate with the AI team to design experiments, gather insights, and evaluate models.Process and analyze large datasets to derive meaningful insights.Develop and test machine learning pipelines and automation processes.Contribute to the improvement of AI tools, frameworks, and libraries.Present findings and results to the team, contributing to the evolution of AI products.Participate in team meetings and brainstorming sessions to develop new AI features.RequirementsCurrently pursuing a Bachelor's or Master’s degree in Computer Science, Data Science, Engineering, or a related field. Strong understanding of machine learning algorithms and data structures. Any Graduate / Bachelor's degree in Computer Science, Engineering, Mathematics, or a related field; Master's degree preferred. Proven experience in developing and implementing machine learning models and algorithms. Strong programming skills in languages such as Python, R, or Java.BenefitsInternship CertificateLetter of RecommendationPerformance-Based StipendPart-time work from home (2-3 hours per day)5 days a week, fully flexible shift



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:15:03
Intern - Software Engineering (.Net),Icertis,"Pune, Maharashtra, India",https://in.linkedin.com/jobs/view/intern-software-engineering-net-at-icertis-4289264422?position=23&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=I7sMUM%2FCQP0Uo6E1QQn%2BJQ%3D%3D,"Job DescriptionThis is a great opportunity to learn and grow with a fast-paced, innovative company. You will be working with a talented team of developers and gain exposure to the latest technologies. We offer a friendly and collaborative work environment.ResponsibilitiesAssist in designing, developing and testing new features for our web applications using .Net & Salesforce technologies.Help integrate third-party platforms and APIs into our core systems.Support the development team in building and maintaining scalable, robust applications.Learn and adhere to our software development lifecycle and processes.QualificationsPursuing a degree in Computer Science or a related technical field.Strong programming skills in any language. Knowledge of JavaScript, HTML, CSS is a plus.Familiarity with software development methodologies and tools.Good analytical and problem-solving abilities.Passion for learning new technologies.About UsIcertis is the global leader in AI-powered contract intelligence. The Icertis platform revolutionizes contract management, equipping customers with powerful insights and automation to grow revenue, control costs, mitigate risk, and ensure compliance - the pillars of business success. Today, more than one third of the Fortune 100 trust Icertis to realize the full intent of millions of commercial agreements in 90+ countries.About The TeamWho we a re: Icertis is the only contract intelligence platform companies trust to keep them out in front, now and in the future. Our unwavering commitment to contract intelligence is grounded in our FORTE values—Fairness, Openness, Respect, Teamwork and Execution—which guide all our interactions with employees, customers, partners, and stakeholders. Because in our mission to be the contract intelligence platform of the world, we believe how we get there is as important as the destination.Icertis, Inc. provides Equal Employment Opportunity to all employees and applicants for employment without regard to race, color, religion, gender identity or expression, sex, sexual orientation, national origin, age, disability, genetic information, marital status, amnesty, or status as a covered veteran in accordance with applicable federal, state and local laws. Icertis, Inc. complies with applicable state and local laws governing non-discrimination in employment in every location in which the company has facilities. If you are in need of accommodation or special assistance to navigate our website or to complete your application, please send an e-mail with your request to careers@icertis.com or get in touch with your recruiter.
        


        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:15:12
Data Science Intern,Corporate Website Solutions,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/data-science-intern-at-corporate-website-solutions-4311255274?position=24&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=QQHSWMhFotlqr4zc64AeHg%3D%3D,"Job DescriptionAs a Data Science Intern, you will collaborate with our data science and analytics teams to work on meaningful projects involving data analysis, predictive modeling, and statistical modeling. You will have the opportunity to apply your academic knowledge in a practical, fast-paced environment, contribute to key data-driven projects, and gain valuable experience with industry-leading tools and technologies.ResponsibilitiesAssist in collecting, cleaning, and preprocessing data from various sources.Perform exploratory data analysis to identify trends, patterns, and anomalies.Develop and implement machine learning models and algorithms.Create data visualizations and reports to communicate findings to stakeholders.Collaborate with team members on data-driven projects and research.Participate in meetings and contribute to discussions on project progress and strategy.Work with large datasets to clean, preprocess, and analyze data.Build and deploy statistical and machine learning models to generate actionable insights.Conduct exploratory data analysis (EDA) to uncover trends, patterns, and correlations.Assist in the creation of data visualizations and dashboards for reporting insights.Support the development and improvement of data pipelines and algorithms.Collaborate with cross-functional teams to understand data needs and translate them into actionable analytics solutions.Contribute to the documentation and presentation of results, findings, and recommendations.Participate in team meetings, brainstorming sessions, and project discussions.Duration: 2 Months (with the possibility of extending up to 6 months)MODE: Work From Home (Online)RequirementsAny Graduate / PassOuts / Freasher can apply.Currently pursuing a Bachelor's or Master’s degree in Data Science, Computer Science, Mathematics, Statistics, or a related field.Proficiency in programming languages such as Python, R, or SQL.Strong foundation in statistics, probability, and data analysis techniques.BenefitsInternship CertificateLetter of recommendationStipend Performance BasedPart time work from home (2-3 Hrs per day)5 days a week, Fully Flexible Shift



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:15:19
Software Engineer Intern,Goda Infotech LLP,"Rajahmundry, Andhra Pradesh, India",https://in.linkedin.com/jobs/view/software-engineer-intern-at-goda-infotech-llp-4311272611?position=25&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=oGuGnYc9FXaz1nNj1BqGNQ%3D%3D,"Company Description We suggest you enter details here. Role Description This is a full-time, on-site role for a Software Engineer Intern located in Rajahmundry. The Software Engineer Intern will be responsible for assisting with the design, development, and implementation of software applications. Day-to-day tasks include writing and testing code, debugging and troubleshooting software issues, collaborating with team members to understand project requirements, and maintaining accurate documentation of work. The Software Engineer Intern will also participate in code reviews and contribute to the development of technical specifications. Qualifications Proficiency in programming languages such as Java, Python, or C++Familiarity with software development methodologies and toolsKnowledge of web development technologies such as HTML, CSS, and JavaScriptStrong analytical and problem-solving skillsExcellent communication and teamwork skillsAbility to learn new technologies and concepts quicklyCurrently pursuing or recently completed a Bachelor's degree in Computer Science, Software Engineering, or a related fieldExperience with version control systems like Git is a plus



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:15:28
Data Science / AI-ML / Gen AI Mentor Intern,HCL GUVI,India,https://in.linkedin.com/jobs/view/data-science-ai-ml-gen-ai-mentor-intern-at-hcl-guvi-4310308669?position=26&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=aXMX9LDc1fuh87pSGbHRHA%3D%3D,"About the Role:Are you a PhD or M.Tech student from a top-tier university (IITs, IISc, IISERs, NITs, etc.) aspiring to be a future professor, researcher, or thought leader in Data Science and AI?HCL–GUVI offers a Mentorship Internship where you will:Mentor learners in AI/ML, Deep Learning, and Generative AI.Gain first-hand experience in online teaching & mentoring through a leading LMS platform.Collaborate with industry practitioners and edtech teams on real-world and state-of-the-art research projects.Work on AI in Education problems, such as building intelligent educational applications, personalized learning systems, and Gen AI-based teaching assistants.This is not just an internship — it’s an academic-industry bridge program that equips you with mentorship skills, edtech exposure, and professional networks while pursuing your advanced degree.Key Responsibilities:Deliver interactive online mentoring sessions (weekday evenings or weekends).Teach and guide learners on Data Science, Machine Learning, Deep Learning, and Generative AI with a hands-on, applied focus.Mentor students on coding labs, mini-projects, and real-world case studies.Provide doubt resolution, assignment reviews, and project guidance.Collaborate on educational research problems, including designing AI-powered teaching/assessment tools.Gain exposure to LMS platforms, online workspace tools, and student progress tracking systems.Work closely with GUVI’s curriculum & industry teams to align teaching with state-of-the-art practices and applications.Who Can Apply:Currently pursuing M.Tech/MS/PhD in Computer Science, Data Science, AI/ML, or related fields.Students from top-tier institutes (IITs, IISc, IISERs, NITs, etc.) strongly preferred.Strong academic/research background in AI/ML and Deep Learning.Programming skills in Python with experience in Pandas, NumPy, scikit-learn, TensorFlow/PyTorch.Familiarity with LLMs, Hugging Face, LangChain, RAG, and Gen AI pipelines is a big plus.Excellent communication skills in English and Tamil (both required).Passionate about teaching, mentoring, and bridging research with practice.Why Join? - The Intern Advantage:Exposure to Online Teaching & LMS: Hands-on experience with online learning platforms and digital classroom tools — a must-have skill for future professors and trainers.Work on SOTA Projects: Collaborate on cutting-edge AI/ML and Gen AI projects, including AI in Education applications.Industry-Academia Collaboration: Engage with industry mentors, edtech experts, and real-world learners.Research Opportunities: Contribute to research-driven educational applications and publishable outcomes.Career Edge: Build teaching, mentoring, and communication skills that strengthen your academic and professional profile.Competitive Stipend: Per-session stipend + incentives for outstanding mentorship.Flexibility: Part-time, 6–10 hours per week (choose weekday evenings or weekends).Schedule & Commitment:Part-time internship (6–10 hrs/week).Duration: 3–6 months, extendable.How to Apply:Apply via this job post—or—Send your CV and a short note (mentioning your university, program, and preferred mentoring slot — weekday evenings or weekends) to: amitkumar@guvi.in—or— DM Amit Kumar on the platform where you found this posting.



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:15:37
Data Science Intern,WEBBOOST SOLUTION IT SERVICES,India,https://in.linkedin.com/jobs/view/data-science-intern-at-webboost-solution-it-services-4311592764?position=27&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=MDM8iDj0iXsxRQHGpzJr5Q%3D%3D,"Data Science Intern (Paid)Company: WebBoost Solutions by UMLocation: RemoteDuration: 3 monthsOpportunity: Full-time based on performance, with a Certificate of InternshipAbout WebBoost Solutions by UMWebBoost Solutions by UM provides aspiring professionals with hands-on experience in data science, offering real-world projects to develop and refine their analytical and machine learning skills for a successful career.Responsibilities✅ Collect, preprocess, and analyze large datasets.✅ Develop predictive models and machine learning algorithms.✅ Perform exploratory data analysis (EDA) to extract meaningful insights.✅ Create data visualizations and dashboards for effective communication of findings.✅ Collaborate with cross-functional teams to deliver data-driven solutions.Requirements🎓 Enrolled in or graduate of a program in Data Science, Computer Science, Statistics, or a related field.🐍 Proficiency in Python for data analysis and modeling.🧠 Knowledge of machine learning libraries such as scikit-learn, TensorFlow, or PyTorch (preferred).📊 Familiarity with data visualization tools (Tableau, Power BI, or Matplotlib).🧐 Strong analytical and problem-solving skills.🗣 Excellent communication and teamwork abilities.Stipend & Benefits💰 Stipend: ₹7,500 - ₹15,000 (Performance-Based).✔ Hands-on experience in data science projects.✔ Certificate of Internship & Letter of Recommendation.✔ Opportunity to build a strong portfolio of data science models and applications.✔ Potential for full-time employment based on performance.How to Apply📩 Submit your resume and a cover letter with the subject line ""Data Science Intern Application.""📅 Deadline: 08th October 2025Equal OpportunityWebBoost Solutions by UM is committed to fostering an inclusive and diverse environment and encourages applications from all backgrounds.Let me know if you need any modifications! 🚀



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:15:48
Data Science Intern,Zetheta Algorithms Private Limited,India,https://in.linkedin.com/jobs/view/data-science-intern-at-zetheta-algorithms-private-limited-4311237673?position=28&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=JutxQaAFhlMvV0%2FyTOArQQ%3D%3D,"About the CompanyZeTheta Algorithms Private Limited is a FinTech start-up which has been recently set up and is developing innovative AI tools.https://www.instagram.com/zetheta.officialAbout the RoleAs a Data Scientist intern, you will work on cutting-edge projects involving financial data analysis, investment research, and risk modelling. You will have the opportunity to engage in multiple mini-projects or take up a focused innovation-based research project. The project experience is designed to provide practical exposure to data science in the context of asset management, trading, and financial technology. We provide problem statements, methodology and after you submit your solution to develop the solutions/ model, we also showcase to you sample solution. You can use our sample solution to modify your project submission and expand further based on suggestions given in our sample solution. You can opt for your own research based data science solution to develop/ model.ResponsibilitiesConduct data cleaning, wrangling, and pre-processing for financial datasets.Assist investment teams in equity research, fixed income research, portfolio management, and economic analysis.Apply statistical techniques to financial problems such as credit risk modelling, probability of default, and value-at-risk estimation.Work with big data sources including financial reports, macroeconomic datasets, and alternative investment data.Use either one – Python, Excel or R to analyse, visualize, and model financial data.Participate in research projects related to quantitative trading, financial derivatives, and portfolio optimization.Who Should Apply?Any student even without coding skills can upskill (self learning) to develop Data Science Solutions. Some basic knowledge of Excel or Python or R script can help complete the projects quicker. We permit the use of all LLMs/ NLPs to help students to develop the solutions.Strong problem-solving and analytical skills.Able to self-learn and work independently in a remote, flexible environment.Internship DetailsDuration: Option of 1 month, 2 month, 3 month, 4 month or 6 monthsTiming: Self-paced.Type: Unpaid



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:15:58
Data Science Intern,UM IT PRIVATE LIMITED,India,https://in.linkedin.com/jobs/view/data-science-intern-at-um-it-private-limited-4312027650?position=29&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=I%2Fx%2BMHtIwjo8xSA4ClM3bw%3D%3D,"Data Science Intern (Paid)Company: WebBoost Solutions by UMLocation: RemoteDuration: 3 monthsOpportunity: Full-time based on performance, with a Certificate of InternshipAbout WebBoost Solutions by UMWebBoost Solutions by UM provides aspiring professionals with hands-on experience in data science, offering real-world projects to develop and refine their analytical and machine learning skills for a successful career.Responsibilities✅ Collect, preprocess, and analyze large datasets.✅ Develop predictive models and machine learning algorithms.✅ Perform exploratory data analysis (EDA) to extract meaningful insights.✅ Create data visualizations and dashboards for effective communication of findings.✅ Collaborate with cross-functional teams to deliver data-driven solutions.Requirements🎓 Enrolled in or graduate of a program in Data Science, Computer Science, Statistics, or a related field.🐍 Proficiency in Python for data analysis and modeling.🧠 Knowledge of machine learning libraries such as scikit-learn, TensorFlow, or PyTorch (preferred).📊 Familiarity with data visualization tools (Tableau, Power BI, or Matplotlib).🧐 Strong analytical and problem-solving skills.🗣 Excellent communication and teamwork abilities.Stipend & Benefits💰 Stipend: ₹7,500 - ₹15,000 (Performance-Based).✔ Hands-on experience in data science projects.✔ Certificate of Internship & Letter of Recommendation.✔ Opportunity to build a strong portfolio of data science models and applications.✔ Potential for full-time employment based on performance.How to Apply📩 Submit your resume and a cover letter with the subject line ""Data Science Intern Application.""📅 Deadline: 09th October 2025Equal OpportunityWebBoost Solutions by UM is committed to fostering an inclusive and diverse environment and encourages applications from all backgrounds.Let me know if you need any modifications! 🚀



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:16:04
